"","filenames","species_tree","alignment","beast_run","state","t","nltt"
"445","toy_example_3.RDa",1,1,1,1,0.4,0.0571428571428571
"446","toy_example_3.RDa",1,1,1,1,0.5,0.0857142857142857
"447","toy_example_3.RDa",1,1,1,1,0.6,0.114285714285714
"448","toy_example_3.RDa",1,1,1,1,0.7,0.142857142857143
"449","toy_example_3.RDa",1,1,1,1,0.8,0.171428571428571
"450","toy_example_3.RDa",1,1,1,1,0.9,0.2
"451","toy_example_3.RDa",1,1,1,1,1,0.228571428571429
"452","toy_example_3.RDa",1,1,1,2,0,0.0571428571428571
"453","toy_example_3.RDa",1,1,1,2,0.1,0.0857142857142857
"454","toy_example_3.RDa",1,1,1,2,0.2,0.114285714285714
"455","toy_example_3.RDa",1,1,1,2,0.3,0.142857142857143
"456","toy_example_3.RDa",1,1,1,2,0.4,0.171428571428571
"457","toy_example_3.RDa",1,1,1,2,0.5,0.2
"458","toy_example_3.RDa",1,1,1,2,0.6,0.228571428571429
"459","toy_example_3.RDa",1,1,1,2,0.7,0.257142857142857
"460","toy_example_3.RDa",1,1,1,2,0.8,0.285714285714286
"461","toy_example_3.RDa",1,1,1,2,0.9,0.314285714285714
"462","toy_example_3.RDa",1,1,1,2,1,0.342857142857143
"463","toy_example_3.RDa",1,1,1,3,0,0.0571428571428571
"464","toy_example_3.RDa",1,1,1,3,0.1,0.0857142857142857
"465","toy_example_3.RDa",1,1,1,3,0.2,0.0857142857142857
"466","toy_example_3.RDa",1,1,1,3,0.3,0.114285714285714
"467","toy_example_3.RDa",1,1,1,3,0.4,0.142857142857143
"468","toy_example_3.RDa",1,1,1,3,0.5,0.171428571428571
"469","toy_example_3.RDa",1,1,1,3,0.6,0.2
"470","toy_example_3.RDa",1,1,1,3,0.7,0.228571428571429
"471","toy_example_3.RDa",1,1,1,3,0.8,0.257142857142857
"472","toy_example_3.RDa",1,1,1,3,0.9,0.285714285714286
"473","toy_example_3.RDa",1,1,1,3,1,0.314285714285714
"474","toy_example_3.RDa",1,1,1,4,0,0.0571428571428571
"475","toy_example_3.RDa",1,1,1,4,0.1,0.0857142857142857
"476","toy_example_3.RDa",1,1,1,4,0.2,0.114285714285714
"477","toy_example_3.RDa",1,1,1,4,0.3,0.142857142857143
"478","toy_example_3.RDa",1,1,1,4,0.4,0.171428571428571
"479","toy_example_3.RDa",1,1,1,4,0.5,0.2
"480","toy_example_3.RDa",1,1,1,4,0.6,0.228571428571429
"481","toy_example_3.RDa",1,1,1,4,0.7,0.257142857142857
"482","toy_example_3.RDa",1,1,1,4,0.8,0.285714285714286
"483","toy_example_3.RDa",1,1,1,4,0.9,0.314285714285714
"484","toy_example_3.RDa",1,1,1,4,1,0.342857142857143
"485","toy_example_3.RDa",1,1,1,5,0,0.0571428571428571
"486","toy_example_3.RDa",1,1,1,5,0.1,0.0857142857142857
"487","toy_example_3.RDa",1,1,1,5,0.2,0.0857142857142857
"488","toy_example_3.RDa",1,1,1,5,0.3,0.114285714285714
"489","toy_example_3.RDa",1,1,1,5,0.4,0.142857142857143
"490","toy_example_3.RDa",1,1,1,5,0.5,0.171428571428571
"491","toy_example_3.RDa",1,1,1,5,0.6,0.2
"492","toy_example_3.RDa",1,1,1,5,0.7,0.228571428571429
"493","toy_example_3.RDa",1,1,1,5,0.8,0.257142857142857
"494","toy_example_3.RDa",1,1,1,5,0.9,0.285714285714286
"495","toy_example_3.RDa",1,1,1,5,1,0.314285714285714
"496","toy_example_3.RDa",1,1,1,6,0,0.0571428571428571
"497","toy_example_3.RDa",1,1,1,6,0.1,0.0857142857142857
"498","toy_example_3.RDa",1,1,1,6,0.2,0.0857142857142857
"499","toy_example_3.RDa",1,1,1,6,0.3,0.114285714285714
"500","toy_example_3.RDa",1,1,1,6,0.4,0.142857142857143
"501","toy_example_3.RDa",1,1,1,6,0.5,0.171428571428571
"502","toy_example_3.RDa",1,1,1,6,0.6,0.2
"503","toy_example_3.RDa",1,1,1,6,0.7,0.228571428571429
"504","toy_example_3.RDa",1,1,1,6,0.8,0.257142857142857
"505","toy_example_3.RDa",1,1,1,6,0.9,0.285714285714286
"506","toy_example_3.RDa",1,1,1,6,1,0.314285714285714
"507","toy_example_3.RDa",1,1,1,7,0,0.0571428571428571
"508","toy_example_3.RDa",1,1,1,7,0.1,0.0857142857142857
"509","toy_example_3.RDa",1,1,1,7,0.2,0.0857142857142857
"510","toy_example_3.RDa",1,1,1,7,0.3,0.114285714285714
"511","toy_example_3.RDa",1,1,1,7,0.4,0.142857142857143
"512","toy_example_3.RDa",1,1,1,7,0.5,0.171428571428571
"513","toy_example_3.RDa",1,1,1,7,0.6,0.2
"514","toy_example_3.RDa",1,1,1,7,0.7,0.228571428571429
"515","toy_example_3.RDa",1,1,1,7,0.8,0.257142857142857
"516","toy_example_3.RDa",1,1,1,7,0.9,0.285714285714286
"517","toy_example_3.RDa",1,1,1,7,1,0.314285714285714
"518","toy_example_3.RDa",1,1,1,8,0,0.0571428571428571
"519","toy_example_3.RDa",1,1,1,8,0.1,0.0857142857142857
"520","toy_example_3.RDa",1,1,1,8,0.2,0.114285714285714
"521","toy_example_3.RDa",1,1,1,8,0.3,0.142857142857143
"522","toy_example_3.RDa",1,1,1,8,0.4,0.171428571428571
"523","toy_example_3.RDa",1,1,1,8,0.5,0.2
"524","toy_example_3.RDa",1,1,1,8,0.6,0.228571428571429
"525","toy_example_3.RDa",1,1,1,8,0.7,0.257142857142857
"526","toy_example_3.RDa",1,1,1,8,0.8,0.285714285714286
"527","toy_example_3.RDa",1,1,1,8,0.9,0.314285714285714
"528","toy_example_3.RDa",1,1,1,8,1,0.342857142857143
"529","toy_example_3.RDa",1,1,1,9,0,0.0571428571428571
"530","toy_example_3.RDa",1,1,1,9,0.1,0.0857142857142857
"531","toy_example_3.RDa",1,1,1,9,0.2,0.114285714285714
"532","toy_example_3.RDa",1,1,1,9,0.3,0.142857142857143
"533","toy_example_3.RDa",1,1,1,9,0.4,0.171428571428571
"534","toy_example_3.RDa",1,1,1,9,0.5,0.171428571428571
"535","toy_example_3.RDa",1,1,1,9,0.6,0.2
"536","toy_example_3.RDa",1,1,1,9,0.7,0.228571428571429
"537","toy_example_3.RDa",1,1,1,9,0.8,0.257142857142857
"538","toy_example_3.RDa",1,1,1,9,0.9,0.285714285714286
"539","toy_example_3.RDa",1,1,1,9,1,0.314285714285714
"540","toy_example_3.RDa",1,1,1,10,0,0.0571428571428571
"541","toy_example_3.RDa",1,1,1,10,0.1,0.0571428571428571
"542","toy_example_3.RDa",1,1,1,10,0.2,0.0857142857142857
"543","toy_example_3.RDa",1,1,1,10,0.3,0.114285714285714
"544","toy_example_3.RDa",1,1,1,10,0.4,0.142857142857143
"545","toy_example_3.RDa",1,1,1,10,0.5,0.171428571428571
"546","toy_example_3.RDa",1,1,1,10,0.6,0.2
"547","toy_example_3.RDa",1,1,1,10,0.7,0.228571428571429
"548","toy_example_3.RDa",1,1,1,10,0.8,0.257142857142857
"549","toy_example_3.RDa",1,1,1,10,0.9,0.285714285714286
"550","toy_example_3.RDa",1,1,1,10,1,0.314285714285714
"551","toy_example_3.RDa",1,1,2,1,0,0.0571428571428571
"552","toy_example_3.RDa",1,1,2,1,0.1,0.0857142857142857
"553","toy_example_3.RDa",1,1,2,1,0.2,0.0857142857142857
"554","toy_example_3.RDa",1,1,2,1,0.3,0.114285714285714
"555","toy_example_3.RDa",1,1,2,1,0.4,0.114285714285714
"556","toy_example_3.RDa",1,1,2,1,0.5,0.114285714285714
"557","toy_example_3.RDa",1,1,2,1,0.6,0.142857142857143
"558","toy_example_3.RDa",1,1,2,1,0.7,0.171428571428571
"559","toy_example_3.RDa",1,1,2,1,0.8,0.2
"560","toy_example_3.RDa",1,1,2,1,0.9,0.228571428571429
"561","toy_example_3.RDa",1,1,2,1,1,0.257142857142857
"562","toy_example_3.RDa",1,1,2,2,0,0.0571428571428571
"563","toy_example_3.RDa",1,1,2,2,0.1,0.0571428571428571
"564","toy_example_3.RDa",1,1,2,2,0.2,0.0857142857142857
"565","toy_example_3.RDa",1,1,2,2,0.3,0.114285714285714
"566","toy_example_3.RDa",1,1,2,2,0.4,0.142857142857143
"567","toy_example_3.RDa",1,1,2,2,0.5,0.171428571428571
"568","toy_example_3.RDa",1,1,2,2,0.6,0.2
"569","toy_example_3.RDa",1,1,2,2,0.7,0.228571428571429
"570","toy_example_3.RDa",1,1,2,2,0.8,0.257142857142857
"571","toy_example_3.RDa",1,1,2,2,0.9,0.285714285714286
"572","toy_example_3.RDa",1,1,2,2,1,0.314285714285714
"573","toy_example_3.RDa",1,1,2,3,0,0.0571428571428571
"574","toy_example_3.RDa",1,1,2,3,0.1,0.0857142857142857
"575","toy_example_3.RDa",1,1,2,3,0.2,0.114285714285714
"576","toy_example_3.RDa",1,1,2,3,0.3,0.114285714285714
"577","toy_example_3.RDa",1,1,2,3,0.4,0.114285714285714
"578","toy_example_3.RDa",1,1,2,3,0.5,0.142857142857143
"579","toy_example_3.RDa",1,1,2,3,0.6,0.171428571428571
"580","toy_example_3.RDa",1,1,2,3,0.7,0.2
"581","toy_example_3.RDa",1,1,2,3,0.8,0.228571428571429
"582","toy_example_3.RDa",1,1,2,3,0.9,0.257142857142857
"583","toy_example_3.RDa",1,1,2,3,1,0.285714285714286
"584","toy_example_3.RDa",1,1,2,4,0,0.0571428571428571
"585","toy_example_3.RDa",1,1,2,4,0.1,0.0857142857142857
"586","toy_example_3.RDa",1,1,2,4,0.2,0.114285714285714
"587","toy_example_3.RDa",1,1,2,4,0.3,0.142857142857143
"588","toy_example_3.RDa",1,1,2,4,0.4,0.142857142857143
"589","toy_example_3.RDa",1,1,2,4,0.5,0.171428571428571
"590","toy_example_3.RDa",1,1,2,4,0.6,0.2
"591","toy_example_3.RDa",1,1,2,4,0.7,0.228571428571429
"592","toy_example_3.RDa",1,1,2,4,0.8,0.257142857142857
"593","toy_example_3.RDa",1,1,2,4,0.9,0.285714285714286
"594","toy_example_3.RDa",1,1,2,4,1,0.314285714285714
"595","toy_example_3.RDa",1,1,2,5,0,0.0571428571428571
"596","toy_example_3.RDa",1,1,2,5,0.1,0.0857142857142857
"597","toy_example_3.RDa",1,1,2,5,0.2,0.0857142857142857
"598","toy_example_3.RDa",1,1,2,5,0.3,0.114285714285714
"599","toy_example_3.RDa",1,1,2,5,0.4,0.142857142857143
"600","toy_example_3.RDa",1,1,2,5,0.5,0.142857142857143
"601","toy_example_3.RDa",1,1,2,5,0.6,0.171428571428571
"602","toy_example_3.RDa",1,1,2,5,0.7,0.2
"603","toy_example_3.RDa",1,1,2,5,0.8,0.228571428571429
"604","toy_example_3.RDa",1,1,2,5,0.9,0.257142857142857
"605","toy_example_3.RDa",1,1,2,5,1,0.285714285714286
"606","toy_example_3.RDa",1,1,2,6,0,0.0571428571428571
"607","toy_example_3.RDa",1,1,2,6,0.1,0.0571428571428571
"608","toy_example_3.RDa",1,1,2,6,0.2,0.0857142857142857
"609","toy_example_3.RDa",1,1,2,6,0.3,0.114285714285714
"610","toy_example_3.RDa",1,1,2,6,0.4,0.114285714285714
"611","toy_example_3.RDa",1,1,2,6,0.5,0.142857142857143
"612","toy_example_3.RDa",1,1,2,6,0.6,0.171428571428571
"613","toy_example_3.RDa",1,1,2,6,0.7,0.2
"614","toy_example_3.RDa",1,1,2,6,0.8,0.228571428571429
"615","toy_example_3.RDa",1,1,2,6,0.9,0.257142857142857
"616","toy_example_3.RDa",1,1,2,6,1,0.285714285714286
"617","toy_example_3.RDa",1,1,2,7,0,0.0571428571428571
"618","toy_example_3.RDa",1,1,2,7,0.1,0.0857142857142857
"619","toy_example_3.RDa",1,1,2,7,0.2,0.0857142857142857
"620","toy_example_3.RDa",1,1,2,7,0.3,0.114285714285714
"621","toy_example_3.RDa",1,1,2,7,0.4,0.114285714285714
"622","toy_example_3.RDa",1,1,2,7,0.5,0.142857142857143
"623","toy_example_3.RDa",1,1,2,7,0.6,0.171428571428571
"624","toy_example_3.RDa",1,1,2,7,0.7,0.2
"625","toy_example_3.RDa",1,1,2,7,0.8,0.228571428571429
"626","toy_example_3.RDa",1,1,2,7,0.9,0.257142857142857
"627","toy_example_3.RDa",1,1,2,7,1,0.285714285714286
"628","toy_example_3.RDa",1,1,2,8,0,0.0571428571428571
"629","toy_example_3.RDa",1,1,2,8,0.1,0.0857142857142857
"630","toy_example_3.RDa",1,1,2,8,0.2,0.0857142857142857
"631","toy_example_3.RDa",1,1,2,8,0.3,0.114285714285714
"632","toy_example_3.RDa",1,1,2,8,0.4,0.114285714285714
"633","toy_example_3.RDa",1,1,2,8,0.5,0.142857142857143
"634","toy_example_3.RDa",1,1,2,8,0.6,0.142857142857143
"635","toy_example_3.RDa",1,1,2,8,0.7,0.171428571428571
"636","toy_example_3.RDa",1,1,2,8,0.8,0.2
"637","toy_example_3.RDa",1,1,2,8,0.9,0.228571428571429
"638","toy_example_3.RDa",1,1,2,8,1,0.257142857142857
"639","toy_example_3.RDa",1,1,2,9,0,0.0571428571428571
"640","toy_example_3.RDa",1,1,2,9,0.1,0.0571428571428571
"641","toy_example_3.RDa",1,1,2,9,0.2,0.0857142857142857
"642","toy_example_3.RDa",1,1,2,9,0.3,0.0857142857142857
"643","toy_example_3.RDa",1,1,2,9,0.4,0.114285714285714
"644","toy_example_3.RDa",1,1,2,9,0.5,0.142857142857143
"645","toy_example_3.RDa",1,1,2,9,0.6,0.142857142857143
"646","toy_example_3.RDa",1,1,2,9,0.7,0.171428571428571
"647","toy_example_3.RDa",1,1,2,9,0.8,0.2
"648","toy_example_3.RDa",1,1,2,9,0.9,0.228571428571429
"649","toy_example_3.RDa",1,1,2,9,1,0.257142857142857
"650","toy_example_3.RDa",1,1,2,10,0,0.0571428571428571
"651","toy_example_3.RDa",1,1,2,10,0.1,0.0857142857142857
"652","toy_example_3.RDa",1,1,2,10,0.2,0.114285714285714
"653","toy_example_3.RDa",1,1,2,10,0.3,0.114285714285714
"654","toy_example_3.RDa",1,1,2,10,0.4,0.142857142857143
"655","toy_example_3.RDa",1,1,2,10,0.5,0.142857142857143
"656","toy_example_3.RDa",1,1,2,10,0.6,0.171428571428571
"657","toy_example_3.RDa",1,1,2,10,0.7,0.2
"658","toy_example_3.RDa",1,1,2,10,0.8,0.228571428571429
"659","toy_example_3.RDa",1,1,2,10,0.9,0.257142857142857
"660","toy_example_3.RDa",1,1,2,10,1,0.285714285714286
"661","toy_example_3.RDa",1,2,1,1,0,0.0571428571428571
"662","toy_example_3.RDa",1,2,1,1,0.1,0.0571428571428571
"663","toy_example_3.RDa",1,2,1,1,0.2,0.0571428571428571
"664","toy_example_3.RDa",1,2,1,1,0.3,0.0857142857142857
"665","toy_example_3.RDa",1,2,1,1,0.4,0.114285714285714
"666","toy_example_3.RDa",1,2,1,1,0.5,0.142857142857143
"667","toy_example_3.RDa",1,2,1,1,0.6,0.171428571428571
"668","toy_example_3.RDa",1,2,1,1,0.7,0.2
"669","toy_example_3.RDa",1,2,1,1,0.8,0.228571428571429
"670","toy_example_3.RDa",1,2,1,1,0.9,0.257142857142857
"671","toy_example_3.RDa",1,2,1,1,1,0.285714285714286
"672","toy_example_3.RDa",1,2,1,2,0,0.0571428571428571
"673","toy_example_3.RDa",1,2,1,2,0.1,0.0571428571428571
"674","toy_example_3.RDa",1,2,1,2,0.2,0.0857142857142857
"675","toy_example_3.RDa",1,2,1,2,0.3,0.114285714285714
"676","toy_example_3.RDa",1,2,1,2,0.4,0.142857142857143
"677","toy_example_3.RDa",1,2,1,2,0.5,0.171428571428571
"678","toy_example_3.RDa",1,2,1,2,0.6,0.2
"679","toy_example_3.RDa",1,2,1,2,0.7,0.228571428571429
"680","toy_example_3.RDa",1,2,1,2,0.8,0.257142857142857
"681","toy_example_3.RDa",1,2,1,2,0.9,0.285714285714286
"682","toy_example_3.RDa",1,2,1,2,1,0.314285714285714
"683","toy_example_3.RDa",1,2,1,3,0,0.0571428571428571
"684","toy_example_3.RDa",1,2,1,3,0.1,0.0857142857142857
"685","toy_example_3.RDa",1,2,1,3,0.2,0.0857142857142857
"686","toy_example_3.RDa",1,2,1,3,0.3,0.114285714285714
"687","toy_example_3.RDa",1,2,1,3,0.4,0.142857142857143
"688","toy_example_3.RDa",1,2,1,3,0.5,0.171428571428571
"689","toy_example_3.RDa",1,2,1,3,0.6,0.2
"690","toy_example_3.RDa",1,2,1,3,0.7,0.228571428571429
"691","toy_example_3.RDa",1,2,1,3,0.8,0.257142857142857
"692","toy_example_3.RDa",1,2,1,3,0.9,0.285714285714286
"693","toy_example_3.RDa",1,2,1,3,1,0.314285714285714
"694","toy_example_3.RDa",1,2,1,4,0,0.0571428571428571
"695","toy_example_3.RDa",1,2,1,4,0.1,0.0571428571428571
"696","toy_example_3.RDa",1,2,1,4,0.2,0.0857142857142857
"697","toy_example_3.RDa",1,2,1,4,0.3,0.114285714285714
"698","toy_example_3.RDa",1,2,1,4,0.4,0.142857142857143
"699","toy_example_3.RDa",1,2,1,4,0.5,0.171428571428571
"700","toy_example_3.RDa",1,2,1,4,0.6,0.2
"701","toy_example_3.RDa",1,2,1,4,0.7,0.228571428571429
"702","toy_example_3.RDa",1,2,1,4,0.8,0.257142857142857
"703","toy_example_3.RDa",1,2,1,4,0.9,0.285714285714286
"704","toy_example_3.RDa",1,2,1,4,1,0.314285714285714
"705","toy_example_3.RDa",1,2,1,5,0,0.0571428571428571
"706","toy_example_3.RDa",1,2,1,5,0.1,0.0857142857142857
"707","toy_example_3.RDa",1,2,1,5,0.2,0.0857142857142857
"708","toy_example_3.RDa",1,2,1,5,0.3,0.0857142857142857
"709","toy_example_3.RDa",1,2,1,5,0.4,0.114285714285714
"710","toy_example_3.RDa",1,2,1,5,0.5,0.142857142857143
"711","toy_example_3.RDa",1,2,1,5,0.6,0.171428571428571
"712","toy_example_3.RDa",1,2,1,5,0.7,0.2
"713","toy_example_3.RDa",1,2,1,5,0.8,0.228571428571429
"714","toy_example_3.RDa",1,2,1,5,0.9,0.257142857142857
"715","toy_example_3.RDa",1,2,1,5,1,0.285714285714286
"716","toy_example_3.RDa",1,2,1,6,0,0.0571428571428571
"717","toy_example_3.RDa",1,2,1,6,0.1,0.0857142857142857
"718","toy_example_3.RDa",1,2,1,6,0.2,0.0857142857142857
"719","toy_example_3.RDa",1,2,1,6,0.3,0.114285714285714
"720","toy_example_3.RDa",1,2,1,6,0.4,0.142857142857143
"721","toy_example_3.RDa",1,2,1,6,0.5,0.142857142857143
"722","toy_example_3.RDa",1,2,1,6,0.6,0.171428571428571
"723","toy_example_3.RDa",1,2,1,6,0.7,0.2
"724","toy_example_3.RDa",1,2,1,6,0.8,0.228571428571429
"725","toy_example_3.RDa",1,2,1,6,0.9,0.257142857142857
"726","toy_example_3.RDa",1,2,1,6,1,0.285714285714286
"727","toy_example_3.RDa",1,2,1,7,0,0.0571428571428571
"728","toy_example_3.RDa",1,2,1,7,0.1,0.0857142857142857
"729","toy_example_3.RDa",1,2,1,7,0.2,0.114285714285714
"730","toy_example_3.RDa",1,2,1,7,0.3,0.114285714285714
"731","toy_example_3.RDa",1,2,1,7,0.4,0.142857142857143
"732","toy_example_3.RDa",1,2,1,7,0.5,0.171428571428571
"733","toy_example_3.RDa",1,2,1,7,0.6,0.2
"734","toy_example_3.RDa",1,2,1,7,0.7,0.228571428571429
"735","toy_example_3.RDa",1,2,1,7,0.8,0.257142857142857
"736","toy_example_3.RDa",1,2,1,7,0.9,0.285714285714286
"737","toy_example_3.RDa",1,2,1,7,1,0.314285714285714
"738","toy_example_3.RDa",1,2,1,8,0,0.0571428571428571
"739","toy_example_3.RDa",1,2,1,8,0.1,0.0571428571428571
"740","toy_example_3.RDa",1,2,1,8,0.2,0.0857142857142857
"741","toy_example_3.RDa",1,2,1,8,0.3,0.114285714285714
"742","toy_example_3.RDa",1,2,1,8,0.4,0.142857142857143
"743","toy_example_3.RDa",1,2,1,8,0.5,0.142857142857143
"744","toy_example_3.RDa",1,2,1,8,0.6,0.171428571428571
"745","toy_example_3.RDa",1,2,1,8,0.7,0.2
"746","toy_example_3.RDa",1,2,1,8,0.8,0.228571428571429
"747","toy_example_3.RDa",1,2,1,8,0.9,0.257142857142857
"748","toy_example_3.RDa",1,2,1,8,1,0.285714285714286
"749","toy_example_3.RDa",1,2,1,9,0,0.0571428571428571
"750","toy_example_3.RDa",1,2,1,9,0.1,0.0857142857142857
"751","toy_example_3.RDa",1,2,1,9,0.2,0.0857142857142857
"752","toy_example_3.RDa",1,2,1,9,0.3,0.114285714285714
"753","toy_example_3.RDa",1,2,1,9,0.4,0.114285714285714
"754","toy_example_3.RDa",1,2,1,9,0.5,0.142857142857143
"755","toy_example_3.RDa",1,2,1,9,0.6,0.171428571428571
"756","toy_example_3.RDa",1,2,1,9,0.7,0.2
"757","toy_example_3.RDa",1,2,1,9,0.8,0.228571428571429
"758","toy_example_3.RDa",1,2,1,9,0.9,0.257142857142857
"759","toy_example_3.RDa",1,2,1,9,1,0.285714285714286
"760","toy_example_3.RDa",1,2,1,10,0,0.0571428571428571
"761","toy_example_3.RDa",1,2,1,10,0.1,0.0571428571428571
"762","toy_example_3.RDa",1,2,1,10,0.2,0.0857142857142857
"763","toy_example_3.RDa",1,2,1,10,0.3,0.114285714285714
"764","toy_example_3.RDa",1,2,1,10,0.4,0.142857142857143
"765","toy_example_3.RDa",1,2,1,10,0.5,0.142857142857143
"766","toy_example_3.RDa",1,2,1,10,0.6,0.171428571428571
"767","toy_example_3.RDa",1,2,1,10,0.7,0.2
"768","toy_example_3.RDa",1,2,1,10,0.8,0.228571428571429
"769","toy_example_3.RDa",1,2,1,10,0.9,0.257142857142857
"770","toy_example_3.RDa",1,2,1,10,1,0.285714285714286
"771","toy_example_3.RDa",1,2,2,1,0,0.0571428571428571
"772","toy_example_3.RDa",1,2,2,1,0.1,0.0571428571428571
"773","toy_example_3.RDa",1,2,2,1,0.2,0.0857142857142857
"774","toy_example_3.RDa",1,2,2,1,0.3,0.114285714285714
"775","toy_example_3.RDa",1,2,2,1,0.4,0.114285714285714
"776","toy_example_3.RDa",1,2,2,1,0.5,0.142857142857143
"777","toy_example_3.RDa",1,2,2,1,0.6,0.171428571428571
"778","toy_example_3.RDa",1,2,2,1,0.7,0.2
"779","toy_example_3.RDa",1,2,2,1,0.8,0.228571428571429
"780","toy_example_3.RDa",1,2,2,1,0.9,0.257142857142857
"781","toy_example_3.RDa",1,2,2,1,1,0.285714285714286
"782","toy_example_3.RDa",1,2,2,2,0,0.0571428571428571
"783","toy_example_3.RDa",1,2,2,2,0.1,0.0857142857142857
"784","toy_example_3.RDa",1,2,2,2,0.2,0.114285714285714
"785","toy_example_3.RDa",1,2,2,2,0.3,0.142857142857143
"786","toy_example_3.RDa",1,2,2,2,0.4,0.171428571428571
"787","toy_example_3.RDa",1,2,2,2,0.5,0.2
"788","toy_example_3.RDa",1,2,2,2,0.6,0.228571428571429
"789","toy_example_3.RDa",1,2,2,2,0.7,0.257142857142857
"790","toy_example_3.RDa",1,2,2,2,0.8,0.285714285714286
"791","toy_example_3.RDa",1,2,2,2,0.9,0.314285714285714
"792","toy_example_3.RDa",1,2,2,2,1,0.342857142857143
"793","toy_example_3.RDa",1,2,2,3,0,0.0571428571428571
"794","toy_example_3.RDa",1,2,2,3,0.1,0.0571428571428571
"795","toy_example_3.RDa",1,2,2,3,0.2,0.0857142857142857
"796","toy_example_3.RDa",1,2,2,3,0.3,0.114285714285714
"797","toy_example_3.RDa",1,2,2,3,0.4,0.142857142857143
"798","toy_example_3.RDa",1,2,2,3,0.5,0.171428571428571
"799","toy_example_3.RDa",1,2,2,3,0.6,0.2
"800","toy_example_3.RDa",1,2,2,3,0.7,0.228571428571429
"801","toy_example_3.RDa",1,2,2,3,0.8,0.257142857142857
"802","toy_example_3.RDa",1,2,2,3,0.9,0.285714285714286
"803","toy_example_3.RDa",1,2,2,3,1,0.314285714285714
"804","toy_example_3.RDa",1,2,2,4,0,0.0571428571428571
"805","toy_example_3.RDa",1,2,2,4,0.1,0.0571428571428571
"806","toy_example_3.RDa",1,2,2,4,0.2,0.0857142857142857
"807","toy_example_3.RDa",1,2,2,4,0.3,0.114285714285714
"808","toy_example_3.RDa",1,2,2,4,0.4,0.142857142857143
"809","toy_example_3.RDa",1,2,2,4,0.5,0.171428571428571
"810","toy_example_3.RDa",1,2,2,4,0.6,0.2
"811","toy_example_3.RDa",1,2,2,4,0.7,0.228571428571429
"812","toy_example_3.RDa",1,2,2,4,0.8,0.257142857142857
"813","toy_example_3.RDa",1,2,2,4,0.9,0.285714285714286
"814","toy_example_3.RDa",1,2,2,4,1,0.314285714285714
"815","toy_example_3.RDa",1,2,2,5,0,0.0571428571428571
"816","toy_example_3.RDa",1,2,2,5,0.1,0.0857142857142857
"817","toy_example_3.RDa",1,2,2,5,0.2,0.0857142857142857
"818","toy_example_3.RDa",1,2,2,5,0.3,0.114285714285714
"819","toy_example_3.RDa",1,2,2,5,0.4,0.142857142857143
"820","toy_example_3.RDa",1,2,2,5,0.5,0.171428571428571
"821","toy_example_3.RDa",1,2,2,5,0.6,0.2
"822","toy_example_3.RDa",1,2,2,5,0.7,0.228571428571429
"823","toy_example_3.RDa",1,2,2,5,0.8,0.257142857142857
"824","toy_example_3.RDa",1,2,2,5,0.9,0.285714285714286
"825","toy_example_3.RDa",1,2,2,5,1,0.314285714285714
"826","toy_example_3.RDa",1,2,2,6,0,0.0571428571428571
"827","toy_example_3.RDa",1,2,2,6,0.1,0.0857142857142857
"828","toy_example_3.RDa",1,2,2,6,0.2,0.0857142857142857
"829","toy_example_3.RDa",1,2,2,6,0.3,0.0857142857142857
"830","toy_example_3.RDa",1,2,2,6,0.4,0.114285714285714
"831","toy_example_3.RDa",1,2,2,6,0.5,0.142857142857143
"832","toy_example_3.RDa",1,2,2,6,0.6,0.171428571428571
"833","toy_example_3.RDa",1,2,2,6,0.7,0.2
"834","toy_example_3.RDa",1,2,2,6,0.8,0.228571428571429
"835","toy_example_3.RDa",1,2,2,6,0.9,0.257142857142857
"836","toy_example_3.RDa",1,2,2,6,1,0.285714285714286
"837","toy_example_3.RDa",1,2,2,7,0,0.0571428571428571
"838","toy_example_3.RDa",1,2,2,7,0.1,0.0857142857142857
"839","toy_example_3.RDa",1,2,2,7,0.2,0.0857142857142857
"840","toy_example_3.RDa",1,2,2,7,0.3,0.114285714285714
"841","toy_example_3.RDa",1,2,2,7,0.4,0.142857142857143
"842","toy_example_3.RDa",1,2,2,7,0.5,0.171428571428571
"843","toy_example_3.RDa",1,2,2,7,0.6,0.2
"844","toy_example_3.RDa",1,2,2,7,0.7,0.228571428571429
"845","toy_example_3.RDa",1,2,2,7,0.8,0.257142857142857
"846","toy_example_3.RDa",1,2,2,7,0.9,0.285714285714286
"847","toy_example_3.RDa",1,2,2,7,1,0.314285714285714
"848","toy_example_3.RDa",1,2,2,8,0,0.0571428571428571
"849","toy_example_3.RDa",1,2,2,8,0.1,0.0857142857142857
"850","toy_example_3.RDa",1,2,2,8,0.2,0.0857142857142857
"851","toy_example_3.RDa",1,2,2,8,0.3,0.0857142857142857
"852","toy_example_3.RDa",1,2,2,8,0.4,0.114285714285714
"853","toy_example_3.RDa",1,2,2,8,0.5,0.142857142857143
"854","toy_example_3.RDa",1,2,2,8,0.6,0.171428571428571
"855","toy_example_3.RDa",1,2,2,8,0.7,0.2
"856","toy_example_3.RDa",1,2,2,8,0.8,0.228571428571429
"857","toy_example_3.RDa",1,2,2,8,0.9,0.257142857142857
"858","toy_example_3.RDa",1,2,2,8,1,0.285714285714286
"859","toy_example_3.RDa",1,2,2,9,0,0.0571428571428571
"860","toy_example_3.RDa",1,2,2,9,0.1,0.0857142857142857
